year,gear,tmp,region,len,lentype,num
1995,2,1,2,371,TL,2
1995,2,1,2,388,FL,9
1995,2,1,2,396,FL,9
1995,2,1,2,381,FL,18
1995,2,1,2,424,TL,20
1995,2,1,2,401,SL,7
1995,2,1,2,424,SL,1
1995,2,1,2,378,FL,11
1995,2,1,2,368,TL,7
1995,2,1,2,410,FL,17
1995,2,1,2,414,FL,1
1995,2,1,2,439,FL,14
1995,2,1,2,404,TL,10
1995,2,1,2,371,FL,8
1995,2,1,2,481,SL,14
1995,2,1,2,399,TL,18
1995,2,1,2,354,TL,8
1995,2,1,2,399,TL,15
1995,2,1,2,422,TL,14
1995,2,1,2,415,FL,19
1995,2,1,2,332,SL,1
1995,2,1,2,412,TL,4
1995,2,1,2,380,TL,15
1995,2,1,2,438,SL,16
1995,2,1,2,369,TL,2
1995,2,1,2,431,FL,2
1995,2,1,2,423,FL,16
1995,2,1,2,392,FL,13
1995,2,1,2,394,FL,20
1995,2,1,2,387,FL,11
1995,2,1,2,419,TL,20
1995,2,1,2,369,TL,11
1995,2,1,2,443,FL,7
1995,2,1,2,448,SL,6
1995,2,1,2,456,FL,3
1995,2,1,2,424,SL,8
1995,2,1,2,421,SL,5
1995,2,1,2,351,TL,15
1995,2,1,2,397,SL,17
1995,2,1,2,358,TL,8
1995,2,1,2,405,FL,17
1995,2,1,2,410,FL,16
1995,2,1,2,337,SL,9
1995,2,1,2,351,SL,17
1995,2,1,2,412,TL,12
1995,2,1,2,389,SL,6
1995,2,1,2,421,SL,1
1995,2,1,2,350,FL,5
1995,2,1,2,457,FL,4
1995,2,1,2,375,TL,9
1995,2,1,2,411,TL,17
1995,2,1,2,347,FL,11
1995,2,1,2,395,FL,14
1995,2,1,2,428,SL,12
1995,2,1,2,388,FL,15
1995,2,1,2,368,SL,8
1995,2,1,2,345,TL,2
1995,2,1,2,363,SL,14
1995,2,1,2,352,SL,10
1995,2,1,2,416,FL,15
1995,2,1,2,392,TL,16
1995,2,1,2,377,FL,13
1995,2,1,2,423,FL,15
1995,2,1,2,403,SL,12
1995,2,1,2,391,SL,18
1995,2,1,2,400,TL,11
1995,2,1,2,424,FL,13
1995,2,1,2,411,FL,15
1995,2,1,2,400,SL,11
1995,2,1,2,382,SL,2
1995,2,1,2,402,SL,5
1995,2,1,2,399,FL,17
1995,2,1,2,411,SL,5
1995,2,1,2,366,FL,11
1995,2,1,2,430,SL,19
1995,2,1,2,421,SL,5
1995,2,1,2,429,FL,17
1995,2,1,2,397,TL,16
1995,2,1,2,402,FL,19
1995,2,1,2,390,TL,15
1995,2,1,2,418,SL,13
1995,2,1,2,365,SL,13
1995,2,1,2,377,FL,13
1995,2,1,2,332,TL,17
1995,2,1,2,429,SL,1
1995,2,1,2,445,TL,20
1995,2,1,2,432,SL,3
1995,2,1,2,485,FL,3
1995,2,1,2,409,TL,16
1995,2,1,2,386,FL,19
1995,2,1,2,402,SL,17
1995,2,1,2,409,SL,9
1995,2,1,2,378,TL,15
1995,2,1,2,341,TL,15
1995,2,1,2,413,SL,16
1995,2,1,2,415,TL,20
1995,2,1,2,416,FL,6
1995,2,1,2,380,FL,4
1995,2,1,2,432,FL,20
1995,2,1,2,452,TL,1
1995,2,1,2,413,FL,17
1995,2,1,2,385,TL,16
1995,2,1,2,352,SL,19
1995,2,1,2,430,FL,17
1995,2,1,2,404,FL,15
1995,2,1,2,409,TL,15
1995,2,1,2,410,FL,17
1995,2,1,2,374,SL,11
1995,2,1,2,434,TL,1
1995,2,1,2,346,SL,4
1995,2,1,2,407,TL,5
1995,2,1,2,386,FL,12
1995,2,1,2,434,FL,11
1995,2,1,2,408,SL,16
1995,2,1,2,440,SL,3
1995,2,1,2,360,FL,18
1995,2,1,2,445,FL,14
1995,2,1,2,438,SL,5
1995,2,1,2,424,TL,4
1995,2,1,2,458,FL,9
1995,2,1,2,415,SL,18
1995,2,1,2,431,TL,3
1995,2,1,2,394,FL,14
1995,2,1,2,374,SL,7
1995,2,1,2,411,FL,20
1995,2,1,2,392,FL,6
1995,2,1,2,441,TL,15
1995,2,1,2,389,FL,12
1995,1,2,1,275,SL,3
1995,1,2,1,251,SL,19
1995,1,2,1,269,SL,7
1995,1,2,1,282,SL,11
1995,1,2,1,318,FL,11
1995,1,2,1,202,FL,16
1995,1,2,1,248,TL,1
1995,1,2,1,246,FL,3
1995,1,2,1,223,SL,6
1995,1,2,1,280,FL,9
1995,1,2,1,249,SL,15
1995,1,2,1,291,SL,2
1995,1,2,1,250,SL,14
1995,1,2,1,265,SL,11
1995,1,2,1,191,FL,10
1995,1,2,1,245,SL,9
1995,1,2,1,210,FL,12
1995,1,2,1,234,FL,18
1995,1,2,1,278,SL,20
1995,1,2,1,242,FL,1
1995,1,2,1,263,TL,3
1995,1,2,1,275,TL,15
1995,1,2,1,262,TL,20
1995,1,2,1,199,SL,10
1995,1,2,1,220,TL,8
1995,1,2,1,288,TL,18
1995,1,2,1,225,TL,10
1995,1,2,1,229,FL,6
1995,1,2,1,222,FL,8
1995,1,2,1,266,FL,5
1995,1,2,1,239,TL,16
1995,1,2,1,227,TL,15
1995,1,2,1,255,SL,12
1995,1,2,1,253,TL,19
1995,1,2,1,253,SL,6
1995,1,2,1,262,SL,13
1995,1,2,1,256,TL,16
1995,1,2,1,232,FL,15
1995,1,2,1,250,FL,13
1995,1,2,1,269,FL,12
1995,1,2,1,180,SL,16
1995,1,2,1,269,SL,1
1995,1,2,1,276,FL,18
1995,1,2,1,282,FL,2
1995,1,2,1,261,TL,3
1995,1,2,1,263,SL,2
1995,1,2,1,296,FL,8
1995,1,2,1,266,FL,8
1995,1,2,1,239,SL,18
1995,1,2,1,217,FL,12
1995,1,2,1,257,FL,10
1995,1,2,1,285,TL,19
1995,1,2,1,278,TL,17
1995,1,2,1,223,FL,6
1995,1,2,1,250,SL,14
1995,1,2,1,309,FL,8
1995,1,2,1,222,SL,7
1995,1,2,1,216,TL,10
1995,1,2,1,233,SL,14
1995,1,2,1,252,TL,12
1995,1,2,1,277,FL,20
1995,1,2,1,238,FL,9
1995,1,2,1,269,TL,19
1995,1,2,1,230,FL,12
1995,1,2,1,265,TL,9
1995,1,2,1,214,FL,11
1995,1,2,1,250,TL,19
1995,1,2,1,231,TL,18
1995,1,2,1,293,SL,4
1995,1,2,1,276,FL,1
1995,1,2,1,275,SL,20
1995,1,2,1,267,TL,10
1995,1,2,1,222,SL,9
1995,1,2,1,191,FL,19
1995,1,2,1,275,FL,4
1995,1,2,1,221,SL,4
1995,1,2,1,229,FL,16
1995,1,2,1,262,SL,11
1995,1,2,1,255,FL,19
1995,1,2,1,241,SL,12
1995,1,2,1,292,SL,20
1995,1,2,1,227,TL,7
1995,1,2,1,273,FL,17
1995,1,2,1,219,TL,5
1995,1,2,1,258,FL,8
1995,1,2,1,239,FL,10
1995,1,2,1,280,FL,14
1995,1,2,1,236,SL,12
1995,1,2,1,232,FL,17
1995,1,2,1,223,SL,18
1995,1,2,1,241,FL,15
1995,1,2,1,255,TL,13
1995,1,2,1,227,TL,1
1995,1,2,1,287,FL,9
1995,1,2,1,246,FL,18
1995,1,2,1,238,FL,15
1995,1,2,1,234,FL,3
1995,1,2,1,296,FL,6
1995,1,2,1,276,FL,20
1995,1,2,1,254,SL,8
1995,1,2,1,255,SL,11
1995,1,2,1,253,FL,20
1995,1,2,1,227,FL,13
1995,1,2,1,259,TL,13
1995,1,2,1,291,TL,11
1995,1,2,1,229,TL,9
1995,1,2,1,254,SL,15
1995,1,2,1,220,FL,12
1995,1,2,1,224,TL,5
1995,1,2,1,266,FL,3
1995,1,2,1,192,SL,18
1995,1,2,1,242,SL,17
1995,1,2,1,303,TL,8
1995,1,2,1,220,SL,13
1995,1,2,1,220,TL,20
1995,1,2,1,243,SL,14
1995,1,2,1,278,TL,17
1995,1,2,1,316,SL,19
1995,1,2,1,231,TL,1
1995,1,2,1,222,SL,7
1995,1,2,1,263,SL,3
1995,1,2,1,244,TL,10
1995,1,2,1,201,TL,15
1995,1,2,1,272,TL,18
1995,1,2,1,219,SL,4
1995,1,2,1,231,SL,10
1995,1,2,1,212,TL,5
1995,1,2,1,227,TL,19
1995,1,2,1,300,TL,8
1995,1,2,1,213,TL,12
1995,1,2,1,295,TL,15
1995,1,2,1,264,TL,5
1995,1,2,1,239,FL,9
1995,1,2,1,227,FL,18
1995,1,2,1,292,SL,10
1995,1,2,1,266,FL,2
1995,1,2,1,229,SL,10
1995,1,2,1,290,FL,2
1995,1,2,1,223,FL,20
1995,1,2,1,255,TL,20
1995,1,2,1,220,TL,19
1995,1,2,1,267,FL,2
1995,1,2,1,216,SL,13
1995,1,2,1,253,TL,5
1995,1,2,1,249,FL,12
1995,1,2,1,270,TL,1
1995,1,2,1,200,SL,5
1995,1,2,1,245,SL,13
1995,1,2,1,287,SL,8
1995,1,2,1,308,TL,15
1995,1,2,1,256,SL,20
1995,1,2,1,274,FL,6
1995,1,2,1,245,SL,5
1995,1,2,1,239,SL,19
1995,1,2,1,266,TL,6
1995,1,2,1,257,SL,11
1995,1,2,1,236,SL,15
1995,1,2,1,300,TL,5
1995,1,2,1,325,SL,8
1995,1,2,1,201,SL,10
1995,1,2,1,259,SL,16
1995,1,2,1,221,SL,7
1995,1,2,1,271,FL,2
1995,1,2,1,276,FL,9
1995,1,2,1,256,TL,1
1995,1,2,1,259,FL,5
1995,1,2,1,238,SL,5
1995,1,2,1,249,SL,17
1995,1,2,1,250,FL,10
1995,1,2,1,235,TL,11
1995,1,2,1,221,TL,18
1995,1,2,1,210,FL,9
1995,1,2,1,262,SL,12
1995,1,2,1,208,FL,3
1995,1,2,1,266,SL,6
1995,1,2,1,252,FL,17
1995,1,2,1,213,TL,11
1995,1,2,1,254,TL,12
1995,1,2,1,232,FL,16
1995,1,2,1,208,SL,4
1995,1,2,1,245,FL,11
1995,1,2,1,301,TL,15
1995,1,2,1,250,SL,8
1995,1,2,1,253,TL,10
1995,1,2,1,290,SL,3
1995,1,2,1,210,SL,7
1995,1,2,1,264,FL,12
1995,1,2,1,248,TL,20
1995,1,2,1,239,FL,17
1995,1,2,1,242,SL,12
1995,1,2,1,202,TL,18
1995,1,2,1,231,FL,13
1995,1,2,1,237,FL,19
1995,1,2,1,246,TL,10
1995,1,2,1,266,TL,19
1995,1,2,1,289,SL,4
1995,1,2,1,238,SL,3
1995,1,2,1,215,FL,19
1995,1,2,1,230,FL,18
1995,1,2,1,224,FL,16
1995,1,2,1,236,SL,10
1995,1,2,1,207,TL,9
1995,1,2,1,242,SL,13
1995,1,2,1,264,SL,16
1995,1,2,1,232,FL,14
1995,1,2,1,218,FL,7
1995,1,2,1,240,TL,18
1995,1,2,1,241,SL,10
1995,1,2,1,244,TL,12
1995,1,2,1,274,SL,6
1995,1,2,1,224,TL,9
1995,1,2,1,288,TL,9
1995,1,2,1,271,SL,13
1995,1,2,1,272,TL,12
1995,1,2,1,232,SL,5
1995,1,2,1,258,TL,17
1995,1,2,1,256,SL,17
1995,1,2,1,293,TL,5
1995,1,2,1,262,SL,8
1995,1,2,1,210,FL,10
1995,1,2,1,268,TL,14
1995,1,2,1,263,TL,5
1995,1,2,1,274,TL,19
1995,1,2,1,223,TL,1
1995,1,2,1,278,FL,20
1995,1,2,1,264,TL,8
1995,1,2,1,238,FL,11
1995,1,2,1,233,TL,4
1995,1,2,1,236,FL,12
1995,1,2,1,258,TL,14
1995,1,2,1,264,SL,15
1995,1,2,1,198,TL,3
1995,1,2,1,235,TL,15
1995,1,2,1,255,SL,11
1995,1,2,1,219,TL,15
1995,1,2,1,258,TL,15
1995,1,2,1,259,FL,18
1995,1,2,1,188,FL,11
1995,1,2,1,249,SL,10
1995,1,2,1,250,TL,20
1995,1,2,1,225,FL,9
1995,1,2,1,243,SL,5
1995,1,2,1,251,SL,2
1995,1,2,1,250,TL,7
1995,1,2,1,249,FL,5
1995,1,2,1,248,SL,17
1995,1,2,1,258,TL,9
1995,1,2,1,273,FL,13
1995,1,2,1,259,TL,8
1995,1,2,1,256,TL,18
1995,1,2,2,299,FL,20
1995,1,2,2,302,SL,18
1995,1,2,2,308,SL,4
1995,1,2,2,333,FL,1
1995,1,2,2,272,FL,20
1995,1,2,2,271,SL,10
1995,1,2,2,295,TL,4
1995,1,2,2,308,TL,9
1995,1,2,2,284,SL,11
1995,1,2,2,356,FL,5
1995,1,2,2,308,SL,15
1995,1,2,2,306,SL,17
1995,1,2,2,262,TL,10
1995,1,2,2,304,FL,15
1995,1,2,2,282,TL,8
1995,1,2,2,279,TL,20
1995,1,2,2,318,SL,12
1995,1,2,2,291,FL,12
1995,1,2,2,329,FL,10
1995,1,2,2,295,SL,18
1995,1,2,2,307,TL,7
1995,1,2,2,325,FL,3
1995,1,2,2,322,FL,14
1995,1,2,2,296,SL,6
1995,1,2,2,292,FL,18
1995,1,2,2,321,TL,20
1995,1,2,2,356,TL,8
1995,1,2,2,289,TL,20
1995,1,2,2,300,SL,11
1995,1,2,2,303,SL,16
1995,1,2,2,290,SL,17
1995,1,2,2,341,SL,15
1995,1,2,2,255,FL,4
1995,1,2,2,275,FL,10
1995,1,2,2,378,SL,10
1995,1,2,2,309,SL,12
1995,1,2,2,288,FL,11
1995,1,2,2,279,SL,5
1995,1,2,2,332,SL,14
1995,1,2,2,346,TL,17
1995,1,2,2,317,TL,12
1995,1,2,2,292,FL,20
1995,1,2,2,281,SL,15
1995,1,2,2,254,SL,15
1995,1,2,2,340,SL,14
1995,1,2,2,313,SL,15
1995,1,2,2,319,FL,6
1995,1,2,2,321,TL,14
1995,1,2,2,263,FL,19
1995,1,2,2,283,TL,16
1995,1,2,2,302,TL,12
1995,1,2,2,314,TL,12
1995,1,2,2,270,TL,5
1995,1,2,2,332,FL,9
1995,1,2,2,286,FL,5
1995,1,2,2,309,TL,19
1995,1,2,2,296,SL,16
1995,1,2,2,288,TL,4
1995,1,2,2,298,TL,17
1995,1,2,2,326,SL,11
1995,1,2,2,317,FL,5
1995,1,2,2,229,FL,4
1995,1,2,2,261,SL,4
1995,1,2,2,274,SL,14
1995,1,2,2,248,TL,10
1995,1,2,2,317,FL,12
1995,1,2,2,277,FL,3
1995,1,2,2,289,FL,10
1995,1,2,2,292,FL,11
1995,1,2,2,312,TL,19
1995,1,2,2,293,TL,11
1995,1,2,2,341,SL,14
1995,1,2,2,282,FL,14
1995,1,2,2,298,TL,19
1995,1,2,2,379,FL,15
1995,1,2,2,313,FL,2
1995,1,2,2,263,SL,4
1995,1,2,2,321,FL,12
1995,1,2,2,289,FL,9
1995,1,2,2,269,TL,8
1995,1,2,2,321,FL,12
1995,1,2,2,303,SL,19
1995,1,2,2,317,FL,17
1995,1,2,2,289,TL,20
1995,1,2,2,318,TL,2
1995,1,2,2,336,FL,16
1995,1,2,2,324,FL,20
1995,1,2,2,314,SL,6
1995,1,2,2,310,FL,1
1995,1,2,2,285,TL,4
1995,1,2,2,287,TL,16
1995,1,2,2,326,TL,8
1995,1,2,2,303,TL,17
1995,1,2,2,310,TL,6
1995,1,2,2,300,FL,5
1995,1,2,2,335,SL,13
1995,1,2,2,305,FL,1
1995,1,2,2,318,TL,11
1995,1,2,2,267,SL,3
1995,1,2,2,256,SL,9
1995,1,2,2,303,SL,11
1995,1,2,2,283,SL,10
1995,1,2,2,272,SL,19
1995,1,2,2,294,SL,2
1995,1,2,2,327,SL,20
1995,1,2,2,310,TL,17
1995,1,2,2,301,FL,4
1995,1,2,2,266,FL,3
1995,1,2,2,309,TL,11
1995,1,2,2,316,TL,1
1995,1,2,2,276,SL,16
1995,1,2,2,281,FL,2
1995,1,2,2,294,TL,15
1995,1,2,2,257,SL,9
1995,1,2,2,304,SL,4
1995,1,2,2,289,FL,17
1995,1,2,2,271,TL,14
1995,1,2,2,290,TL,14
1995,1,2,2,326,FL,12
1995,1,2,2,272,FL,16
1995,1,2,2,341,TL,11
1995,1,2,2,265,SL,5
1995,1,2,2,264,TL,14
1995,1,2,2,312,TL,1
1995,1,2,2,303,FL,8
1995,1,2,2,330,FL,11
1995,1,2,2,322,FL,1
1995,1,2,2,335,SL,1
1995,1,2,2,277,SL,3
1995,1,2,2,319,FL,3
1995,1,2,2,307,TL,14
1995,1,2,2,310,SL,17
1995,1,2,2,290,SL,20
1995,1,2,2,247,FL,12
1995,1,2,2,280,FL,1
1995,1,2,2,289,TL,17
1995,1,2,2,327,FL,14
1995,1,2,2,276,FL,13
1995,1,2,2,295,TL,8
1995,1,2,2,323,SL,3
1995,1,2,2,271,TL,2
1995,1,2,2,343,TL,15
1995,1,2,2,284,FL,4
1995,1,2,2,315,TL,12
1995,1,2,2,255,SL,16
1995,1,2,2,336,FL,9
1995,1,2,2,334,FL,18
1995,1,2,2,341,FL,3
1995,1,2,2,295,TL,20
1995,1,2,2,281,TL,19
1995,1,2,2,247,TL,13
1995,1,2,2,310,FL,1
1995,1,2,2,250,TL,1
1995,1,2,2,285,SL,3
1995,1,2,2,316,FL,8
1995,1,2,2,315,FL,20
1995,1,2,2,330,TL,3
1995,1,2,2,288,FL,13
1995,1,2,2,335,TL,6
1995,1,2,2,284,FL,19
1995,1,2,2,319,FL,2
1995,1,2,2,250,TL,11
1995,1,2,2,245,FL,10
1995,1,2,2,293,FL,1
1995,1,2,2,310,FL,20
1995,1,2,2,346,SL,9
1995,1,2,2,281,FL,3
1995,1,2,2,279,SL,17
1995,1,2,2,341,FL,17
1995,1,2,2,284,TL,5
1995,1,2,2,312,TL,2
1995,1,2,2,303,FL,8
1995,1,2,2,281,TL,6
1995,1,2,2,286,FL,8
1995,1,2,2,255,TL,10
1995,1,2,2,291,SL,13
1995,1,2,2,262,TL,7
1995,1,2,2,328,FL,18
1995,1,2,2,297,TL,13
1995,1,2,2,306,TL,16
1995,1,2,2,306,TL,18
1995,1,2,2,298,FL,12
1995,1,2,2,275,TL,9
1995,1,2,2,257,TL,9
1995,1,2,2,330,TL,3
1995,1,2,2,316,SL,7
1995,1,2,2,247,FL,4
1995,1,2,2,309,SL,18
1995,1,2,2,305,TL,14
1995,1,2,2,309,SL,4
1995,1,2,2,299,FL,4
1995,1,2,2,318,SL,10
1995,1,2,2,280,TL,10
1995,1,2,2,291,TL,10
1995,1,2,2,334,SL,20
1995,1,2,2,379,SL,7
1995,1,2,2,338,FL,10
1995,1,2,2,283,SL,4
1995,1,2,2,286,SL,5
1995,1,2,2,284,SL,17
1995,1,2,2,354,SL,15
1995,1,2,2,359,FL,18
1995,1,2,2,232,TL,20
1995,1,2,2,321,TL,6
1995,1,2,2,309,TL,7
1995,1,2,2,241,FL,3
1995,1,2,2,312,TL,6
1995,1,2,2,285,FL,7
1995,1,2,2,363,SL,9
1995,1,2,2,334,FL,4
1995,1,2,2,356,SL,11
1995,1,2,2,269,FL,10
1995,1,2,2,296,TL,17
1995,1,2,2,301,SL,16
1995,1,2,2,337,TL,10
1995,1,2,2,276,FL,9
1995,1,2,2,320,TL,16
1995,1,2,2,318,TL,10
1995,1,2,2,334,SL,19
1995,1,2,2,320,FL,10
1995,1,2,2,310,SL,6
1995,1,2,2,285,SL,6
1995,1,2,2,291,TL,10
1995,1,2,2,281,SL,6
1995,1,2,2,343,FL,11
1995,1,2,2,280,TL,11
1995,1,2,2,312,TL,9
1995,1,2,2,328,TL,7
1995,1,2,2,345,FL,10
1995,1,2,2,310,FL,17
1995,1,2,2,308,SL,11
1995,1,2,2,311,TL,6
1995,1,2,2,304,SL,1
1995,1,2,2,255,TL,11
1995,1,2,2,317,TL,2
1995,1,2,2,319,SL,18
1995,1,2,2,286,FL,15
1995,1,2,2,195,FL,17
1995,1,2,2,363,TL,10
1995,1,2,2,275,SL,14
1995,1,2,2,265,TL,3
1995,1,2,2,288,FL,11
1995,1,2,2,315,TL,4
1995,1,2,2,294,FL,10
1995,1,2,2,271,FL,13
1995,1,2,2,258,FL,11
1995,1,2,2,268,TL,7
1995,1,2,2,310,FL,15
1995,1,2,2,290,FL,10
1995,1,2,2,327,FL,12
1995,2,2,1,380,FL,7
1995,2,2,1,413,TL,6
1995,2,2,1,359,TL,7
1995,2,2,1,294,TL,6
1995,2,2,1,327,TL,8
1995,2,2,1,349,SL,15
1995,2,2,1,403,SL,4
1995,2,2,1,416,SL,3
1995,2,2,1,330,SL,11
1995,2,2,1,368,FL,17
1995,2,2,1,286,TL,13
1995,2,2,1,330,SL,16
1995,2,2,1,342,TL,8
1995,2,2,1,342,TL,18
1995,2,2,1,349,SL,1
1995,2,2,1,351,FL,10
1995,2,2,1,337,FL,18
1995,2,2,1,318,SL,12
1995,2,2,1,343,SL,15
1995,2,2,1,344,TL,19
1995,2,2,1,332,SL,20
1995,2,2,1,308,SL,5
1995,2,2,1,374,FL,13
1995,2,2,1,385,TL,12
1995,2,2,1,314,FL,7
1995,2,2,1,357,TL,18
1995,2,2,1,373,TL,2
1995,2,2,1,376,TL,7
1995,2,2,1,316,FL,17
1995,2,2,1,323,SL,20
1995,2,2,1,355,TL,20
1995,2,2,1,338,TL,8
1995,2,2,1,319,SL,11
1995,2,2,1,380,SL,20
1995,2,2,1,356,SL,8
1995,2,2,1,364,SL,19
1995,2,2,1,315,TL,11
1995,2,2,1,332,SL,8
1995,2,2,1,438,SL,2
1995,2,2,1,342,FL,11
1995,2,2,1,338,SL,19
1995,2,2,1,338,FL,20
1995,2,2,1,404,SL,8
1995,2,2,1,331,TL,10
1995,2,2,1,327,FL,6
1995,2,2,1,349,TL,14
1995,2,2,1,340,TL,1
1995,2,2,1,325,SL,20
1995,2,2,1,376,TL,19
1995,2,2,1,326,SL,6
1995,2,2,1,331,TL,16
1995,2,2,1,311,TL,5
1995,2,2,1,338,FL,16
1995,2,2,1,361,FL,19
1995,2,2,1,333,SL,12
1995,2,2,1,326,SL,14
1995,2,2,1,362,FL,2
1995,2,2,1,405,SL,15
1995,2,2,1,325,FL,12
1995,2,2,1,321,FL,4
1995,2,2,1,325,TL,10
1995,2,2,1,395,TL,1
1995,2,2,1,255,TL,10
1995,2,2,1,365,SL,18
1995,2,2,1,326,TL,13
1995,2,2,1,337,FL,10
1995,2,2,1,350,SL,8
1995,2,2,1,392,TL,11
1995,2,2,1,364,FL,18
1995,2,2,1,369,TL,15
1995,2,2,1,335,FL,2
1995,2,2,1,372,TL,16
1995,2,2,1,394,FL,16
1995,2,2,1,345,TL,4
1995,2,2,1,299,TL,5
1995,2,2,1,324,SL,5
1995,2,2,1,367,FL,13
1995,2,2,1,348,FL,19
1995,2,2,1,360,FL,20
1995,2,2,1,340,SL,5
1995,2,2,1,305,FL,10
1995,2,2,1,329,FL,6
1995,2,2,1,381,TL,10
1995,2,2,1,345,TL,3
1995,2,2,1,389,SL,10
1995,2,2,1,355,TL,3
1995,2,2,1,345,TL,9
1995,2,2,1,336,SL,6
1995,2,2,1,332,SL,11
1995,2,2,1,372,FL,9
1995,2,2,1,347,TL,8
1995,2,2,1,332,SL,5
1995,2,2,1,375,SL,18
1995,2,2,1,406,TL,18
1995,2,2,1,342,FL,1
1995,2,2,1,402,SL,5
1995,2,2,1,388,SL,3
1995,2,2,1,336,FL,1
1995,2,2,1,366,SL,2
1995,2,2,1,350,FL,5
1995,2,2,1,391,TL,10
1995,2,2,1,383,TL,10
1995,2,2,1,313,TL,11
1995,2,2,1,371,SL,3
1995,2,2,1,365,TL,15
1995,2,2,1,367,TL,6
1995,2,2,1,406,TL,20
1995,2,2,1,369,SL,14
1995,2,2,1,315,FL,14
1995,2,2,1,350,SL,19
1995,2,2,1,359,TL,10
1995,2,2,1,356,FL,11
1995,2,2,1,365,FL,6
1995,2,2,1,347,TL,15
1995,2,2,1,293,SL,20
1995,2,2,1,299,FL,4
1995,2,2,1,374,TL,17
1995,2,2,1,348,FL,4
1995,2,2,1,326,FL,11
1995,2,2,1,372,FL,2
1995,2,2,1,345,FL,20
1995,2,2,1,384,FL,6
1995,2,2,1,306,TL,9
1995,2,2,1,322,TL,10
1995,2,2,1,391,FL,18
1995,2,2,1,372,SL,5
1995,2,2,1,347,FL,6
1995,2,2,1,284,SL,8
1995,2,2,1,378,SL,16
1995,2,2,1,423,FL,5
1995,2,2,1,362,FL,1
1995,2,2,1,375,TL,9
1995,2,2,1,321,TL,20
1995,2,2,1,301,SL,7
1995,2,2,1,353,SL,17
1995,2,2,1,372,SL,3
1995,2,2,1,336,FL,14
1995,2,2,1,377,SL,2
1995,2,2,1,266,TL,12
1995,2,2,1,330,TL,3
1995,2,2,1,376,FL,20
1995,2,2,1,355,FL,3
1995,2,2,1,318,SL,1
1995,2,2,1,396,SL,17
1995,2,2,1,348,SL,12
1995,2,2,1,336,FL,15
1995,2,2,1,308,FL,15
1995,2,2,1,360,TL,18
1995,2,2,1,391,FL,12
1995,2,2,1,390,SL,14
1995,2,2,1,382,TL,2
1995,2,2,1,380,FL,10
1995,2,2,1,360,SL,3
1995,2,2,1,321,FL,5
1995,2,2,1,381,TL,2
1995,2,2,1,331,TL,9
1995,2,2,1,343,FL,16
1995,2,2,1,391,SL,5
1995,2,2,1,342,TL,3
1995,2,2,1,277,FL,17
1995,2,2,1,396,TL,12
1995,2,2,1,370,SL,8
1995,2,2,1,319,SL,16
1995,2,2,1,377,TL,8
1995,2,2,1,338,TL,4
1995,2,2,1,367,SL,7
1995,2,2,1,323,SL,10
1995,2,2,1,332,TL,19
1995,2,2,1,335,SL,19
1995,2,2,1,364,FL,11
1995,2,2,1,342,FL,16
1995,2,2,1,385,FL,11
1995,2,2,1,345,TL,13
1995,2,2,1,387,FL,18
1995,2,2,1,308,TL,3
1995,2,2,1,353,TL,8
1995,2,2,1,350,FL,18
1995,2,2,1,293,FL,11
1995,2,2,1,389,SL,11
1995,2,2,1,340,FL,17
1995,2,2,1,356,SL,1
1995,2,2,1,348,SL,5
1995,2,2,1,331,SL,11
1995,2,2,1,325,FL,11
1995,2,2,1,367,SL,7
1995,2,2,1,355,FL,4
1995,2,2,1,367,FL,12
1995,2,2,1,359,TL,13
1995,2,2,1,335,SL,9
1995,2,2,1,389,FL,9
1995,2,2,1,358,TL,15
1995,2,2,1,332,TL,14
1995,2,2,1,363,FL,13
1995,2,2,1,381,FL,7
1995,2,2,1,352,TL,20
1995,2,2,1,318,TL,9
1995,2,2,1,281,TL,3
1995,2,2,1,339,FL,6
1995,2,2,1,330,SL,8
1995,2,2,1,288,TL,5
1995,2,2,1,323,SL,9
1995,2,2,1,407,FL,15
1995,2,2,1,401,SL,10
1995,2,2,1,457,FL,5
1995,2,2,1,328,FL,9
1995,2,2,1,378,FL,17
1995,2,2,1,362,TL,7
1995,2,2,1,329,SL,11
1995,2,2,1,314,SL,12
1995,2,2,1,391,SL,5
1995,2,2,1,341,FL,16
1995,2,2,1,371,SL,20
1995,2,2,1,335,FL,12
1995,2,2,1,368,FL,11
1995,2,2,1,338,FL,8
1995,2,2,1,329,FL,14
1995,2,2,1,301,SL,9
1995,2,2,1,330,SL,14
1995,2,2,1,381,FL,8
1995,2,2,1,334,TL,9
1995,2,2,1,296,FL,1
1995,2,2,1,396,SL,18
1995,2,2,1,357,FL,7
1995,2,2,1,332,SL,5
1995,2,2,1,382,FL,14
1995,2,2,1,372,SL,7
1995,2,2,1,284,TL,1
1995,2,2,1,366,TL,5
1995,2,2,1,352,FL,2
1995,2,2,1,362,FL,17
1995,2,2,1,367,SL,5
1995,2,2,1,293,SL,2
1995,2,2,1,365,SL,3
1995,2,2,1,391,TL,15
1995,2,2,1,343,TL,14
1995,2,2,1,352,TL,15
1995,2,2,1,359,FL,12
1995,2,2,1,352,TL,16
1995,2,2,1,298,SL,12
1995,2,2,1,348,TL,1
1995,2,2,1,399,SL,20
1995,2,2,1,367,SL,19
1995,2,2,1,302,TL,5
1995,2,2,1,369,TL,13
1995,2,2,1,323,FL,20
